Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
MEIQ.S2ZA,2012.03,22134.87686,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2012.06,22761.756454,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2012.09,22948.665194,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2012.12,24149.691979,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2013.03,22875.971395,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2013.06,23636.780574,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2013.09,23970.158117,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2013.12,25513.14727,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2014.03,23789.129662,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2014.06,24903.796962,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2014.09,25434.336664,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2014.12,26805.087715,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2015.03,25047.457847,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2015.06,26179.987564,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2015.09,27102.591779,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2015.12,27779.941376,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2016.03,27190.591737,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2016.06,27676.351851,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2016.09,28108.706221,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2016.12,29374.329504,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2017.03,28456.168908,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2017.06,29413.186757,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2017.09,29837.925293,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2017.12,31460.567815,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2018.03,30154.035378,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2018.06,31367.312989,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2018.09,31874.99759,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2018.12,33756.81332,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2019.03,31481.95728,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2019.06,32947.43814,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2019.09,33577.18918,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2019.12,36154.42883,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2020.03,33498.25044,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2020.06,32764.48489,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2020.09,35361.50425,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2020.12,36143.12128,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2021.03,36009.139925,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2021.06,37179.586944,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2021.09,37963.014002,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2021.12,40097.82641,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2022.03,39477.715607,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2022.06,40687.05862,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2022.09,41596.798246,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2022.12,43099.578738,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2023.03,42857.450296,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2023.06,44232.961667,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2023.09,45277.789202,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA,2023.12,47114.872099,,P,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,1999.07,10915.120176,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,1999.10,11069.007056,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2000.01,11502.633174,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2000.04,11691.012392,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2000.07,11458.823677,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2000.10,11685.660003,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2001.01,12390.139902,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2001.04,11897.983403,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2001.07,12353.810797,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2001.10,12689.835349,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2002.01,12999.927346,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2002.04,12623.117377,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2002.07,13334.023958,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2002.10,13461.650233,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2003.01,13842.803052,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2003.04,13810.650978,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2003.07,14063.3598,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2003.10,14330.13655,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2004.01,14795.480251,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2004.04,15075.253573,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2004.07,15160.818437,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2004.10,15601.410089,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2005.01,16233.101466,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2005.04,16343.457491,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2005.07,16518.445577,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2005.10,16861.399663,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2006.01,17548.250253,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2006.04,17326.400497,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2006.07,17525.254322,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2006.10,18107.002583,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2007.01,18927.852234,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2007.04,18007.90109,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2007.07,18985.720786,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2007.10,19815.457773,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2008.01,20228.883283,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2008.04,20031.045677,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2008.07,20476.668753,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2008.10,20594.994391,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2009.01,20967.498052,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2009.04,20491.710891,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2009.07,20224.824682,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2009.10,20301.306024,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2010.01,20963.196672,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2010.04,20793.720531,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2010.07,20785.336821,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2010.10,21190.301744,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2011.01,21754.424462,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2011.04,21555.734306,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2011.07,21819.11212,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2011.10,22109.758937,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2012.01,22893.805901,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2012.04,22434.969399,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2012.07,22915.776163,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2012.10,23566.898275,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2013.01,23855.361309,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2013.04,22803.472564,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2013.07,24214.468405,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2013.10,24349.117221,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2014.01,24799.805976,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2014.04,24561.084863,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
MEIQ.S2ZA1,2014.07,25125.900477,,F,Value,6,Employment indicators - MEI,High level industry by variable,Earnings - cash,All industries,Actual,,
